Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,1,1.898475653,1.965750511,2.029893385,2.090247673,2.147566577,2.171008785,2.188107747,2.254572124,2.3847205,2.536599489,2.665192329,2.714522752,2.659115951,2.47943603,2.200780319,1.98142011,1.747838882,1.281616595,0.522259984,-0.407546009,-1.393544249,-2.219656411,-2.712947662,-2.695480494,-2.20436802,-1.706772001,-1.128040913,0.116016612,2.136354595,4.476896508,6.900156175,8.546120196,8.790888641,7.659777033,5.884256812,4.019468195,2.636538892,1.94731853,2.17043897,2.975052846,3.902805701,4.496719561,4.668361494,4.321539296,3.682731797,2.990478094,2.493842299,2.268277145,2.397020991,2.74657628,3.143125903,3.407586974,3.494589049,3.355581661,3.077083595,2.778317409,2.548346644,2.3847611,2.311817217,1
Albania,ALB,Population growth (annual %),SP.POP.GROW,1,3.120855371,3.056730503,2.953748762,2.880686426,2.754021238,2.63456388,2.630190345,2.84251071,2.896083388,2.550851178,2.422972017,2.494973107,2.362552224,2.297214176,2.30115381,2.208235255,2.213252179,2.075741895,1.98945702,2.047963861,2.002974306,2.113271783,2.120885334,2.103936618,2.055994609,1.933220811,1.997039956,1.886710529,2.687861989,1.799085593,-0.602809679,-0.606434726,-0.610165793,-0.613880507,-0.617703658,-0.621511399,-0.625430097,-0.629334393,-0.633352274,-0.637356834,-0.938470428,-0.299876697,-0.374149169,-0.417931378,-0.511790116,-0.630911245,-0.755718755,-0.767342959,-0.673894046,-0.496461963,-0.269017332,-0.16515104,-0.183211385,-0.207047,-0.291205787,-0.159880412,-0.091972294,-0.246732042,-0.426007367,1
Algeria,DZA,Population growth (annual %),SP.POP.GROW,1,2.487164805,2.469954258,2.490075487,2.55973106,2.658016629,2.763975303,2.845359165,2.884959274,2.872223556,2.827454745,2.776615895,2.743966224,2.734959018,2.757336353,2.80071884,2.838090297,2.867929863,2.911005748,2.969185724,3.030904725,3.087048009,3.121627112,3.123711958,3.087580168,3.022860941,2.946972192,2.866846022,2.775848954,2.675144743,2.566456571,2.460315893,2.350327326,2.221629372,2.070857751,1.909821478,1.753175796,1.615283298,1.500885768,1.416265671,1.358407806,1.30984253,1.275065543,1.275914635,1.317846191,1.389900523,1.471122982,1.551382583,1.636192663,1.722093224,1.805018696,1.883313834,1.951415209,2.002727839,2.033592452,2.045387243,2.051354584,2.044952503,2.00737383,1.933950191,1
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,1,2.352471898,3.110990342,3.608865304,3.653944181,3.516675837,3.282797797,3.16260516,2.892642691,2.710254707,2.441581722,2.244118241,2.06192872,1.84859687,1.690104289,1.528999744,1.335380457,1.246467667,1.387949568,1.82531924,2.484195291,3.180517378,3.690584705,4.046503308,4.12657058,4.061747247,3.968873287,3.866494811,3.681961101,3.437952867,3.116907008,2.786751478,2.456986479,2.227687349,2.085126215,2.025606994,1.955879508,1.845947584,1.705729376,1.558005089,1.337137112,1.157215338,0.996827279,0.715107952,0.29701746,-0.199592495,-0.766842612,-1.263296561,-1.507058742,-1.417146554,-1.071293125,-0.572257861,-0.165132053,0.082600112,0.139905318,0.037633397,-0.12729377,-0.217311352,-0.279065762,-0.276230801,1
Andorra,AND,Population growth (annual %),SP.POP.GROW,1,6.941532095,6.692697087,6.559521703,6.241510694,5.998799772,5.750877566,5.500705964,5.309819699,5.198286928,5.147542716,5.150129714,5.083933949,4.862724177,4.461191336,3.935750805,3.431724988,3.08012203,2.905117997,3.153933651,3.524382541,3.896261313,4.213952619,4.384243224,4.401653418,4.339443344,4.208397815,4.081769501,4.003001862,3.915665175,3.854362309,3.88967904,3.837471871,3.476100654,2.759621289,1.854202829,0.795573965,-0.051287233,-0.288007423,0.35483105,1.572165551,2.939992206,3.942573353,4.375449193,4.098923478,3.382416554,2.659984178,2.066338175,1.414647779,0.714097792,-0.016576679,-0.834745269,-1.588729602,-2.025792158,-1.95147048,-1.529058438,-0.919469738,-0.383673623,0.006493211,0.176453843,1
Angola,AGO,Population growth (annual %),SP.POP.GROW,1,1.393362766,1.383629325,1.256554783,0.97396171,0.617543973,0.184283276,-0.120652967,-0.044881753,0.546044668,1.489917047,2.521468087,3.381711085,3.898492612,3.98923282,3.81058451,3.573055855,3.432751989,3.354067837,3.374208831,3.454405933,3.523644107,3.552888506,3.567326642,3.564244036,3.547875982,3.53169623,3.514404774,3.482401589,3.434426879,3.378480754,3.324456291,3.280311952,3.246641936,3.226144493,3.21685908,3.21423426,3.217320072,3.228941421,3.249247377,3.277203555,3.301198182,3.329256674,3.37881111,3.453013829,3.537557154,3.619574559,3.68063537,3.710531322,3.703877683,3.671462401,3.634158626,3.597774308,3.551950467,3.497492744,3.438850684,3.37827278,3.322080998,3.276133875,3.242982603,1
Antigua and Barbuda,ATG,Population growth (annual %),SP.POP.GROW,1,1.59443322,1.515699972,1.530111688,1.642463656,1.817153466,2.052123643,2.189000872,2.068560045,1.632449733,0.981789342,0.280081718,-0.348665619,-0.755972704,-0.836164847,-0.707503249,-0.492635471,-0.334067092,-0.198075672,-0.135497004,-0.140529999,-0.10512272,-0.033986357,0.012948546,-0.001618477,0,-0.051805085,-0.059933103,0.087457896,0.382941031,0.835104744,1.332876478,1.727228909,2.005472286,2.146253641,2.157965307,2.165119903,2.158291239,2.097670203,1.960873657,1.781187179,1.561104092,1.392885863,1.275438464,1.297971065,1.395564086,1.50944883,1.585830631,1.618469661,1.567333688,1.467063743,1.382008785,1.286878642,1.217000042,1.136486988,1.078837937,1.021843835,0.946557003,0.89718512,0.860380481,1
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1,1.624707689,1.600145916,1.575288349,1.549267427,1.524331209,1.497709542,1.477575628,1.475762142,1.496600409,1.531523597,1.574602701,1.609488772,1.622670145,1.606660849,1.572169956,1.530440395,1.499164259,1.48785623,1.503689948,1.537002337,1.571959682,1.596423021,1.610528847,1.610383698,1.598562977,1.584808921,1.568954269,1.541822324,1.501773454,1.452983278,1.401439861,1.352181892,1.306059088,1.265318603,1.22923063,1.193611663,1.159485353,1.132262439,1.11335834,1.100583725,1.092079483,1.083551371,1.07199404,1.055389384,1.036281168,1.01544167,0.998858904,0.99259313,0.999544734,0.752213052,1.15305928,1.136905694,1.1191092,1.099461091,1.078001344,1.057181578,1.037133897,1.015808349,0.993397493,1
Armenia,ARM,Population growth (annual %),SP.POP.GROW,1,3.531700015,3.444212371,3.33039188,3.193722641,3.044915149,2.884528457,2.734332819,2.616709115,2.540601209,2.491710699,2.450454878,2.397047758,2.323313169,2.222332312,2.105167418,1.985966837,1.878847074,1.785163028,1.7098499,1.647333671,1.547507214,1.437884934,1.39629188,1.440938552,1.520551942,1.674304637,1.74408746,1.515480648,0.90369594,0.04797414,-0.934580005,-1.797409529,-2.34244852,-2.390476071,-2.040336799,-1.53871861,-1.115081278,-0.781896829,-0.634591459,-0.631020799,-0.617751681,-0.549218141,-0.530280113,-0.571956874,-0.650321107,-0.773190355,-0.872160581,-0.856135016,-0.67381128,-0.373711867,-0.027147008,0.267013214,0.461966644,0.51012273,0.450500903,0.361431439,0.294612228,0.236306379,0.201539723,1
Aruba,ABW,Population growth (annual %),SP.POP.GROW,1,2.238143931,1.409621865,0.832452558,0.592649039,0.573468248,0.616990878,0.587373201,0.568529799,0.580642385,0.57221119,0.636272958,0.670693326,0.671204938,0.471968484,0.212897716,-0.117120177,-0.363781075,-0.436627544,-0.204858378,0.193211026,0.780690671,1.276347795,1.385740854,1.015708085,0.301918203,-0.607943306,-1.303070407,-1.226909428,-0.076979146,1.813641093,3.902018236,5.44027196,6.068410306,5.625997562,4.616674713,3.517889233,2.669576442,2.114385656,1.960557913,2.055026783,2.22593013,2.229056047,2.109354335,1.757352867,1.30203884,0.79954624,0.384052418,0.134267964,0.095654625,0.210708808,0.370125352,0.502430116,0.582349411,0.594397037,0.544892394,0.50761773,0.469944453,0.453575639,0.442121959,1
Australia,AUS,Population growth (annual %),SP.POP.GROW,1,1.989740046,2.440639401,1.917816478,1.96235442,1.959716895,2.283184382,1.262276888,1.764158656,2.09302301,1.970188879,3.380293537,1.838146263,1.528816914,2.531220259,1.231185888,1.00265826,1.12667268,1.162885259,1.08064227,1.21894271,1.586852569,1.667535733,1.250548264,1.132221845,1.367346075,1.638988867,1.520986626,1.636206657,1.69256678,1.479978016,1.274577578,1.213390775,0.978336681,1.058508842,1.208019812,1.313819299,1.11872569,1.042235716,1.142505187,1.192272323,1.348358342,1.220563785,1.233996663,1.159352162,1.319789554,1.475227945,0.624678435,2.00402174,2.06104513,1.555489589,1.389527316,1.745820001,1.72115144,1.491566489,1.439216653,1.561940498,1.684523108,1.536105516,1.515984454,1
Austria,AUT,Population growth (annual %),SP.POP.GROW,1,0.548472356,0.612895848,0.642362671,0.666548205,0.649729876,0.701396116,0.74742522,0.519254262,0.345331646,0.349218946,0.446245581,0.581190352,0.554041399,0.170205768,-0.265319411,-0.176672285,0.038390494,-0.080961042,-0.170463648,0.000105968,0.255018231,0.071717018,-0.161600981,-0.006294904,0.046950968,0.063548997,0.063284204,0.14157085,0.4505139,0.762001611,0.998418103,1.100552287,0.824627941,0.384869547,0.153106261,0.135019834,0.113316608,0.109728368,0.194563153,0.240466652,0.382799394,0.491980464,0.487133895,0.620413127,0.681267248,0.494797775,0.324146535,0.313041438,0.26195319,0.2403943,0.337080842,0.455937472,0.589387255,0.781541633,1.120992502,1.081396299,0.694621104,0.487071925,0.412539809,1
Azerbaijan,AZE,Population growth (annual %),SP.POP.GROW,1,3.405067384,3.441167027,3.386881254,3.227890857,3.004260729,2.768314487,2.558215807,2.373893872,2.226831045,2.108867213,1.997437725,1.888227512,1.800120284,1.735510269,1.689532205,1.653261581,1.623353963,1.60383343,1.593747792,1.591151769,1.590043602,1.5912719,1.601643784,1.622093039,1.646524939,1.668709716,1.680321142,1.676420976,1.653213863,0.44966151,1.552352725,1.515077094,1.519152695,1.351730097,1.151694447,1.009848043,0.964673774,0.949138147,0.8775987,0.821519964,0.774765939,0.746173583,0.757650956,0.87542728,1.022265592,1.098586574,1.133855466,2.099854033,2.076148264,1.189787708,1.303000855,1.328763827,1.293447027,1.248208997,1.191209858,1.11785721,0.981261805,0.866316916,0.837019639,1
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,1,4.974874579,5.055857992,5.031049251,4.881297516,4.639796568,4.415588074,4.173152871,3.873673972,3.481132882,3.062775928,2.629016493,2.261329318,2.031885543,1.965495021,2.019233561,2.102197606,2.149771259,2.196390657,2.211830159,2.211936787,2.223529506,2.231040162,2.201010543,2.12708044,2.004368492,1.874652393,1.764136917,1.703653434,1.71564194,1.767915704,1.850289915,1.90542672,1.876807562,1.746933796,1.560379122,1.345024017,1.183205481,1.120860244,1.185320185,1.347398334,1.520667125,1.652399307,1.761996908,1.824351295,1.853248287,1.882682626,1.901849904,1.847733423,1.70871838,1.515331048,1.297394475,1.108201634,0.980915204,0.93928457,0.959409324,0.990519136,1.008311908,1.010953344,0.991335935,1
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,1,3.310415782,3.079079032,2.844613979,2.629871778,2.45423019,2.293810404,2.208715443,2.314101185,2.650783686,3.13510991,3.560873952,3.935390699,4.426751488,5.040970517,5.645973091,6.256503579,6.620957931,6.480545178,5.802862124,4.864860237,3.878372963,3.113122583,2.685219182,2.680583903,2.952602004,3.295378077,3.511263863,3.550482373,3.358500552,3.038867721,2.750322258,2.580585977,2.477998889,2.463393346,2.535706425,2.620858138,2.771997796,3.106077696,3.65426213,4.31530764,4.836512065,5.25020912,5.756701712,6.360159526,6.904396412,7.500231305,7.776022595,7.324342452,6.127452758,4.599778006,2.960981473,1.690591501,1.153830127,1.587749264,2.642471156,3.856582461,4.677986951,4.921161372,4.469239009,1
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,1,2.771567051,2.77561443,2.816682294,2.906859177,3.012128698,3.150248836,3.230445748,3.141838315,2.850251812,2.447036462,2.002393972,1.655749142,1.507254247,1.620074911,1.90781953,2.238443378,2.496344295,2.668078168,2.718203101,2.685744757,2.636994968,2.612842273,2.599438336,2.605599764,2.620590611,2.634995039,2.630222816,2.595027768,2.523387808,2.429599019,2.325303226,2.233022266,2.16825965,2.140080738,2.134495915,2.13048473,2.111534456,2.077340311,2.022751065,1.95238739,1.886287145,1.820070221,1.731266118,1.615198017,1.484744774,1.347130256,1.226617775,1.145653022,1.116805726,1.124803493,1.144262127,1.15494813,1.156713453,1.142594657,1.117283565,1.091300482,1.070244022,1.050044649,1.042001128,1
Barbados,BRB,Population growth (annual %),SP.POP.GROW,1,0.31899884,0.39409894,0.427656288,0.408359103,0.351916006,0.286319843,0.24156696,0.245621563,0.300507806,0.394673062,0.500220254,0.590106964,0.641377069,0.645873895,0.615326372,0.5788523,0.545397308,0.507273597,0.457778028,0.414098995,0.357530261,0.309038836,0.277477726,0.277884106,0.299359298,0.328807979,0.354088496,0.370602905,0.377697806,0.37589338,0.370667606,0.373863554,0.375123836,0.385425437,0.400115068,0.410504062,0.425233622,0.427517241,0.413126506,0.392645061,0.362122764,0.338874712,0.330075479,0.347517603,0.376717927,0.416757555,0.439788762,0.446079294,0.41279802,0.364679446,0.302945811,0.251638162,0.20986071,0.185900767,0.175042007,0.165289294,0.152789486,0.142439723,0.133875829,1
Belarus,BLR,Population growth (annual %),SP.POP.GROW,1,0.889131363,0.97108747,1.016188232,1.02576999,1.001232581,0.999586747,1.01992951,1.00683742,0.961629977,0.885501942,0.832542427,0.801903541,0.740577073,0.64939628,0.52895066,0.468634365,0.551023965,0.653046349,0.617512036,0.613722216,0.692401877,0.677412013,0.683014022,0.678380569,0.653761443,0.679391164,0.67480657,0.286405805,0.29542119,0.186649693,0.049060493,0.215580681,0.224883986,-0.117267677,-0.323196991,-0.334086977,-0.424126493,-0.475578029,-0.420607218,-0.471131335,-0.512966688,-0.636565666,-0.699809191,-0.682169472,-0.68300556,-0.612296198,-0.458847536,-0.345415054,-0.22296073,-0.170360662,-0.183624023,-0.091637482,0.015868579,0.089902558,0.159300802,0.12551111,-0.034421419,-0.155570407,-0.17564847,1
Belgium,BEL,Population growth (annual %),SP.POP.GROW,1,0.332205946,0.398054787,0.747606931,0.946477536,0.908137002,0.675463567,0.556645555,0.393391108,0.283169669,0.098613692,0.182247071,0.391585907,0.314658766,0.314633665,0.288978161,0.178674447,0.123479645,0.09329996,0.089882551,0.110211166,-0.002637154,-0.027176883,-0.007944471,-0.001501708,0.029786423,0.035648851,0.085252141,0.317926245,0.363247986,0.298235706,0.371593166,0.405713496,0.390638518,0.308197074,0.209436838,0.195393176,0.241991885,0.213527651,0.229189103,0.242517956,0.343951158,0.448268895,0.418641508,0.432788248,0.550055708,0.659558215,0.734330831,0.789976845,0.804599573,0.913639392,1.301002902,0.620163579,0.471340144,0.443929288,0.579446242,0.506300002,0.385228018,0.455184695,0.497584972,1
Belize,BLZ,Population growth (annual %),SP.POP.GROW,1,2.826169131,2.791624743,2.814691655,2.85898242,2.916243907,2.996520597,3.013212171,2.945748135,2.719845374,2.419736768,2.114462824,1.871112725,1.672138912,1.544921192,1.476401422,1.406096778,1.353755572,1.432147223,1.669857191,1.996843481,2.338642375,2.631009162,2.812870519,2.862588675,2.812635448,2.778745494,2.763866433,2.664952755,2.45034977,2.20104244,1.888722037,1.658350843,1.682924606,2.032616773,2.585775045,3.186465435,3.637901042,3.835591807,3.72737253,3.42494863,3.084774571,2.827563862,2.650384639,2.593522892,2.604447732,2.618344801,2.60739692,2.574385215,2.520576643,2.451470158,2.381907641,2.323531697,2.256884073,2.188961079,2.118799855,2.047695884,1.980528851,1.92457577,1.883110736,1
Benin,BEN,Population growth (annual %),SP.POP.GROW,1,1.39849454,1.490499165,1.584057713,1.680970726,1.778051683,1.874280454,1.962161098,2.036764778,2.093957123,2.140598455,2.181542104,2.225788003,2.277351775,2.340560167,2.410099518,2.480581153,2.544627382,2.601673148,2.648764632,2.689452037,2.732264894,2.777364734,2.817449088,2.851805018,2.88525963,2.902539321,2.925496746,2.988651664,3.100765565,3.235058983,3.3771591,3.479002651,3.500773846,3.426061164,3.293613638,3.145323911,3.028375321,2.958613225,2.95175447,2.983994776,3.023780214,3.043082958,3.039674832,3.005342106,2.952383516,2.897544923,2.854085561,2.823555548,2.809301752,2.806086484,2.803717973,2.797648941,2.790718131,2.782181506,2.771714168,2.761409493,2.750055592,2.734862013,2.715105359,1
Bermuda,BMU,Population growth (annual %),SP.POP.GROW,1,2.477477477,2.417582418,2.360515021,2.51572327,2.45398773,1.796407186,1.960784314,1.923076923,1.886792453,1.851851852,-0.727272727,-0.732600733,-0.73800738,-0.743494424,-0.74906367,0.377358491,0.37593985,0.374531835,0.373134328,1.617100372,0.695079568,0.72479564,0.867463796,0.881458967,0.841855272,0.850645014,0.813844063,0.860861899,0.846658783,0.824255196,-0.514108485,-0.721776995,0.537588531,0.695976914,0.718138908,0.641047099,0.612017496,0.737226639,0.561180119,0.894182916,1.085181052,0.652758223,0.656472533,0.655349388,0.649513649,0.575178477,0.565689754,0.593330046,0.55612581,-0.780059723,-0.859898041,0.362431076,0.313281274,0.210765988,0.151985016,-1.046951883,-1.054930756,0.073583517,-0.003128911,1
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,1,2.460871873,2.46147018,2.512988051,2.642685795,2.806806767,2.976587995,3.114911879,3.203227859,3.232401425,3.221360997,3.190561079,3.165788283,3.154608364,3.161594137,3.181869898,3.200008679,3.201518584,3.153076558,3.04935119,2.912669899,2.724093455,2.555611343,2.506703867,2.615211569,2.793544853,3.05997205,3.210951244,3.034146115,2.450208306,1.638239725,0.718582153,-0.021699522,-0.359850151,-0.131330145,0.510635258,1.272221493,1.874230428,2.270173455,2.364549721,2.248358465,2.112644398,2.029819014,1.900758029,1.733113342,1.541558106,1.32773939,1.129268455,1.008172467,0.99412939,1.052929968,1.130704583,1.187928924,1.22609147,1.233911551,1.219146338,1.206226624,1.195337374,1.176843395,1.146382274,1
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,1,1.949961316,1.965715235,1.983928509,2.005056613,2.028799441,2.049845409,2.068420977,2.088930513,2.112004429,2.135893892,2.156244137,2.172982469,2.187023743,2.198220897,2.206056244,2.215382438,2.220150004,2.207313529,2.174160006,2.128539564,2.077944375,2.037156857,2.016982259,2.024156505,2.049136147,2.076690165,2.097024913,2.111412083,2.117190276,2.115896027,2.113193123,2.109350945,2.099461032,2.083251503,2.061755709,2.037897103,2.013095505,1.98710323,1.960521346,1.93343126,1.905767118,1.877080341,1.847322665,1.816097236,1.784254998,1.7516249,1.719932541,1.691076655,1.666110583,1.643602456,1.622458837,1.600004605,1.574598408,1.544967683,1.512924033,1.480132784,1.44923493,1.421899486,1.399098368,1
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,1,1.932279396,1.9460013,1.90080751,1.781309122,1.615114429,1.43195377,1.275374981,1.17081968,1.136612893,1.151684762,1.183177654,1.198116845,1.190013177,1.147256897,1.081837598,1.002733494,0.937812208,0.910297432,0.93383894,0.98660755,1.014394477,1.006505461,0.996615073,0.985677293,0.950605074,0.991982804,0.978131583,0.666195959,-0.036308047,-0.989859326,-2.130879873,-3.153651532,-3.723423115,-3.553831484,-2.768136976,-1.70216035,-0.756087034,-0.046396402,0.241170821,0.208738983,0.115523663,0.103128474,0.07408038,0.053704531,0.030201109,0.002469872,-0.070083064,-0.226551525,-0.489520028,-0.818827889,-1.20265119,-1.547013043,-1.745167149,-1.722562344,-1.526276235,-1.264581174,-1.031207183,-0.826854592,-0.692206409,1
Botswana,BWA,Population growth (annual %),SP.POP.GROW,1,1.957853818,2.140630894,2.247837132,2.249720652,2.188256112,2.114998295,2.098245233,2.176982756,2.37595048,2.649840477,2.925026947,3.159145617,3.363608579,3.531561112,3.659992855,3.788364885,3.890951739,3.912082229,3.842262695,3.72068558,3.560013544,3.430040105,3.395417048,3.483242243,3.631300334,3.794128627,3.880975117,3.835843319,3.634359761,3.340333628,3.028537543,2.76848286,2.57417937,2.46725648,2.419145312,2.391314201,2.344487226,2.271995769,2.161983064,2.032896436,1.889380292,1.773421002,1.730526111,1.778885026,1.882508206,2.026487056,2.131424745,2.119781897,1.957036327,1.705719395,1.413987357,1.191100637,1.120660803,1.256439448,1.525307942,1.832852792,2.070326167,2.197675758,2.175290909,1
Brazil,BRA,Population growth (annual %),SP.POP.GROW,1,2.911132898,2.921441247,2.908792685,2.868006568,2.808486296,2.748117008,2.693166598,2.635761681,2.576986832,2.519725049,2.460873859,2.408584323,2.37506444,2.364464303,2.368908942,2.373059054,2.371182563,2.369525875,2.36685998,2.360481344,2.355195197,2.341853663,2.305660293,2.24179441,2.159941551,2.073964874,1.994822329,1.923234877,1.862959145,1.811518179,1.759418174,1.707335299,1.664858508,1.633793357,1.609715254,1.588837626,1.56372474,1.528963703,1.481112099,1.424167434,1.366957076,1.312744186,1.257382738,1.201294128,1.145880998,1.090196854,1.037862037,0.994311624,0.961948263,0.937956738,0.915962656,0.893531058,0.873603191,0.855792023,0.838848283,0.823748232,0.807147162,0.783847579,0.751548427,1
