Country Name,Country Code,Series Name,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Kyrgyz Republic,KGZ,"Population ages 0-14, total",788417,848301,906342,964216,1019046,1067152,1113734,1153030,1186600,1214241,1234791,1248437,1265301,1282306,1298617,1310225,1318395,1322223,1323491,1327590,1336427,1350692,1372030,1400129,1430202,1459096,1496973,1534302,1568955,1608300,1643865,1679726,1703313,1703990,1700745,1712919,1719557,1724378,1727966,1725724,1711534,1694501,1671350,1645199,1620502,1598146,1592582,1589240,1592439,1607137,1628755,1657427,1701751,1757694,1816630,1876418,1940501,1994623,2045452,2098602,..
Kyrgyz Republic,KGZ,"Population, total",2172300,2255900,2333400,2413700,2495300,2573300,2655300,2736500,2818300,2894800,2959900,3022300,3088200,3153800,3223900,3292400,3358700,3423900,3487100,3552000,3617400,3685800,3759300,3838300,3916400,3990300,4066500,4144600,4218400,4307500,4391200,4463600,4515400,4516700,4515100,4560400,4628400,4696400,4769000,4840400,4898400,4945100,4990700,5043300,5104700,5162600,5218400,5268400,5318700,5383300,5447900,5514600,5607200,5719600,5835500,5956900,6079500,6198200,6322800,6456900,..
Lao PDR,LAO,GDP per capita (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,489.9576071,641.7386315,468.3050387,278.393228,148.9652882,172.523209,203.2559698,234.7642311,250.6042183,287.3949673,325.9410612,363.8796019,378.4281472,345.9213648,248.8390431,277.8098415,325.1869982,326.9419076,320.0615179,362.8214135,417.9285042,475.6107135,590.6327074,710.344815,900.3236718,948.6539323,1140.599205,1378.361365,1581.395403,1825.665113,1998.335215,2134.711796,2308.800482,2423.846203,2542.486528,2534.898277,..
Lao PDR,LAO,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1964.572515,1992.477883,2046.653245,2111.550127,2227.939355,2330.15476,2438.901088,2555.348038,2608.043295,2750.088804,2861.272377,2977.798086,3106.009127,3245.185009,3399.344427,3584.319668,3830.396264,4052.839683,4296.490779,4542.179885,4850.177395,5158.833138,5489.037728,5841.880042,6193.346856,6543.666806,6896.129388,7257.807932,7592.819798,7826.388595,..
Lao PDR,LAO,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55510,62720,78970,119180,128770,105256,89990,80588,85043,86673,99303,91214,78894,135866,133496,135634,122328,96158,74500,54895,58197,46908,37369,29018,21393,16090,12625,11233,10360,16114,24441,26445,10012,8596,8397,8412,8086,7981,7736,7476,7359,7229,7056,6943,6757,..
Lao PDR,LAO,Population growth (annual %),..,2.304609643,2.312814395,2.324113013,2.338380226,2.355105345,2.347866669,2.338949553,2.371884197,2.45631386,2.561668327,2.709435918,2.804913974,2.723927328,2.425666943,2.006242837,1.54122601,1.182695229,1.046881847,1.207165471,1.571951635,1.982041665,2.314753966,2.574827773,2.725154964,2.793115628,2.841640977,2.89204397,2.909012606,2.893313983,2.849364709,2.796386946,2.728111378,2.622719007,2.47775852,2.309311825,2.137567433,1.982165599,1.849739206,1.74849261,1.67356146,1.600327521,1.534751208,1.506710686,1.522747766,1.567736845,1.627903424,1.677145842,1.695765498,1.672871607,1.621970051,1.562373505,1.516011911,1.490482499,1.493868185,1.515739448,1.540943466,1.553620994,1.548022991,1.517115575,..
Lao PDR,LAO,"Population ages 0-14, total",893846,917430,941059,964504,987285,1009264,1034949,1059126,1082933,1108005,1135239,1169160,1204921,1240376,1272036,1297430,1332588,1361558,1387360,1414932,1447954,1478725,1514395,1554182,1596525,1640394,1687378,1735669,1784948,1834886,1885019,1944966,2003344,2058994,2109897,2154170,2201114,2238502,2267607,2290511,2308297,2316452,2322302,2324885,2323391,2318559,2309206,2300201,2291719,2283954,2276693,2272201,2266213,2261112,2260453,2265853,2273212,2286362,2302328,2315949,..
Lao PDR,LAO,"Population, total",2120898,2170344,2221125,2273351,2327137,2382594,2439196,2496920,2556852,2620434,2688428,2762265,2840841,2919287,2990965,3051577,3098973,3135842,3168843,3207328,3258144,3323366,3401191,3489903,3586316,3687898,3794198,3905530,4020811,4138845,4258472,4379236,4500351,4619944,4735845,4846483,4951195,5050315,5144602,5235346,5323700,5409582,5493246,5576640,5662208,5751676,5846074,5944948,6046620,6148623,6249165,6347567,6444530,6541304,6639756,6741164,6845846,6953035,7061507,7169455,..
Latvia,LVA,GDP per capita (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2322.08701,2422.250575,2675.244828,2965.073007,3144.991127,3351.230706,3566.171119,4125.210034,5127.593575,6343.143526,7552.873894,9663.373451,14042.46242,16376.99836,12257.21657,11348.40623,13832.39118,13850.64282,15041.17446,15740.32675,13698.93795,14153.41492,15586.58189,17805.28031,17836.36489,..
Latvia,LVA,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9492.153507,9844.088267,10831.50383,11630.09377,12056.70742,12854.61902,13844.56142,15003.03819,16426.73558,17992.23264,20141.68049,22743.81188,25225.70924,24639.15108,21482.76651,20953.3436,22679.49014,23911.87409,24732.01859,25444.17792,26489.7585,27207.14579,28488.92361,29942.00738,30830.09052,..
Latvia,LVA,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,95,158,1956,1916,1014,903,484,610,3080,3173,2822,2428,1424,660,765,787,712,706,662,228,206,187,165,162,152,144,..
Latvia,LVA,Population growth (annual %),..,1.483626751,1.333809317,1.335613098,1.3345686,1.122646396,0.760499724,0.785400368,0.968646698,0.838010969,0.680132523,0.727478965,0.808250226,0.837374915,0.880573503,0.77428454,0.603153488,0.568356002,0.515675053,0.321031541,0.229111155,0.306890036,0.46169759,0.588173151,0.627872772,0.654593344,0.811742391,1.02138562,1.017088826,0.5082722,-0.142736398,-0.473114694,-1.376795066,-1.971932096,-1.673828701,-1.425810812,-1.126375096,-0.996762289,-0.942918937,-0.813961204,-0.963935407,-1.291486944,-1.161838224,-0.966400801,-1.091312956,-1.080571457,-0.917272957,-0.816175507,-1.050939544,-1.651024968,-2.08130509,-1.820767002,-1.240359153,-1.071034803,-0.941743354,-0.818626341,-0.913885332,-0.886215573,-0.779138396,-0.749229474,..
Latvia,LVA,"Population ages 0-14, total",467491,476193,484874,493566,501132,505892,508538,509231,509542,509369,509458,509116,511358,514461,516169,514796,518535,517379,513621,510474,510536,510877,517862,528796,539224,547295,557067,565026,571066,573545,571428,569449,559986,545064,530136,515382,495772,477610,459883,442068,422762,400729,380694,362362,344651,328652,320850,313342,306363,300184,295529,292190,291825,292942,295175,298494,298410,302530,308266,311933,..
Latvia,LVA,"Population, total",2120979,2152681,2181586,2210919,2240623,2265919,2283217,2301220,2323619,2343173,2359164,2376389,2395674,2415819,2437186,2456130,2470989,2485073,2497921,2505953,2511701,2519421,2531080,2546011,2562047,2578873,2599892,2626583,2653434,2666955,2663151,2650581,2614338,2563290,2520742,2485056,2457222,2432851,2410019,2390482,2367550,2337170,2310173,2287955,2263122,2238799,2218357,2200325,2177322,2141669,2097555,2059709,2034319,2012647,1993782,1977527,1959537,1942248,1927174,1912789,..
Lebanon,LBN,GDP per capita (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1234.242531,996.9039068,1012.643881,1605.368607,1899.651628,2446.529954,2820.487845,3321.296325,3791.605517,4305.642946,4669.577803,4640.379461,4491.637259,4422.387076,4579.459593,4576.390746,4630.789572,4575.105512,4626.859808,5207.796,6111.332411,7354.953605,7761.646191,7674.83535,7950.695378,7931.080476,7686.25603,7644.548657,7629.891117,7801.178658,8024.803271,7784.316857,..
Lebanon,LBN,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7552.826947,10829.07197,11976.1937,12570.81931,12961.88616,13308.87616,14473.37522,14435.12813,14822.08876,14530.77551,14361.66808,14359.24615,14171.82956,13941.87628,14283.95971,14263.70887,14299.12437,15605.57362,17030.16169,18584.38364,19499.18461,18725.85743,18035.72641,17532.86372,16966.73988,16299.21525,16108.50408,16005.25704,15612.01218,14717.34998,..
Lebanon,LBN,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12590,27270,30060,33140,630,..,439,2197,6993,8501,10257,10629,15649,13513,10888,10228,9782,7677,10208,8754,26313,24929,19854,18325,12249,13089,12966,16250,15864,15004,15100,3809,4262,4353,4719,5302,5621,5801,..
Lebanon,LBN,Population growth (annual %),..,3.252883841,3.202349887,3.053917636,2.793265952,2.4747707,2.092395262,1.768446045,1.643357828,1.778708735,2.066398481,2.43431267,2.673695059,2.616879592,2.185305069,1.524559375,0.798781546,0.20522709,-0.174458516,-0.242978917,-0.076180095,0.207322495,0.45523141,0.609502919,0.607667922,0.527066281,0.334170167,0.266024682,0.624554237,1.54370511,2.770924062,4.146172272,5.150527135,5.378932175,4.730001211,3.607654464,2.305312381,1.314048768,0.95474793,1.457999624,2.503561342,3.784653409,4.679654278,4.812037969,4.04180915,2.792219198,1.289649355,0.159356026,-0.054615545,1.008281138,2.867977696,4.910333173,6.263879893,6.567952103,5.713767406,4.225187136,2.69490347,1.490111794,0.54245866,0.099061362,..
Lebanon,LBN,"Population ages 0-14, total",751059,784840,821789,858444,889756,912900,931260,941539,946869,952707,962552,975995,992717,1009650,1021679,1025253,1028853,1027033,1021599,1015880,1012522,1015528,1019736,1024603,1029022,1032276,1025872,1019145,1016128,1022951,1044298,1055709,1080245,1111048,1137299,1150956,1171095,1176450,1174454,1177532,1194873,1246626,1307561,1368157,1411748,1425951,1404736,1360453,1308530,1274438,1278704,1347632,1450542,1575856,1696478,1785889,1811559,1811144,1787286,1753158,..
Lebanon,LBN,"Population, total",1804941,1864619,1925297,1985001,2041229,2092375,2136617,2174738,2210772,2250447,2297434,2354047,2417836,2481943,2536778,2575749,2596406,2601740,2597205,2590902,2588929,2594302,2606139,2622072,2638054,2651995,2660872,2667960,2684675,2726440,2803044,2921706,3076132,3246126,3403357,3528380,3610665,3658424,3693520,3747766,3842778,3991001,4182205,4388375,4569378,4698763,4759753,4767344,4764741,4813026,4953061,5202343,5538634,5914621,6262410,6532678,6711121,6811873,6848925,6855713,..
Lesotho,LSO,GDP per capita (current US$),41.30006857,41.85684674,48.16180991,53.08807359,57.46966984,59.50183824,60.20304443,61.58420197,62.46386913,65.57917333,66.80618939,72.65921117,75.12413661,109.8775714,133.4172482,128.8435085,123.7130254,157.3476623,210.685201,222.7296138,321.9994527,315.1316224,246.4002782,266.1883772,223.6426724,176.0182531,204.177833,252.3029106,288.4060903,297.2614225,350.0608392,404.1970899,466.2744404,458.5535585,471.8417914,527.6998379,489.1318193,507.1004656,464.8063925,451.9271579,436.488352,405.6053137,382.1901735,573.6537676,753.3807868,842.8130532,904.6034022,863.7796315,884.9626748,890.9963833,1137.275702,1308.690066,1253.696202,1193.713257,1223.333032,1152.139827,1043.569792,1150.079173,1221.883763,1157.535164,..
Lesotho,LSO,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1284.248175,1343.135336,1404.532408,1421.954248,1475.338457,1493.973331,1548.480641,1578.289384,1578.913378,1568.980282,1619.305658,1674.559975,1691.592772,1778.786697,1820.079548,1892.43574,1978.608413,2077.383417,2217.158384,2261.506304,2273.932573,2385.894184,2532.630269,2621.07094,2676.974978,2727.120654,2842.698604,2783.115662,2748.543748,2767.714281,..
Lesotho,LSO,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,60,..,..,110,310,..,90,160,160,70,80,..,..,..,..,..,..,..,5,5,5,..,55,..,..,..,..,..,..,..,..,5,5,5,..,5,5,5,5,5,5,5,10,16,16,5,6,6,6,..
Lesotho,LSO,Population growth (annual %),..,1.848398344,1.886903219,1.928166788,1.978587526,2.030989782,2.090951131,2.151162718,2.200752966,2.234116546,2.262392946,2.276105446,2.299100802,2.365552445,2.485629507,2.632310897,2.780523118,2.891545463,2.940857665,2.918190817,2.844619297,2.762740402,2.690156304,2.605430674,2.512554773,2.416705862,2.303407435,2.197748685,2.144353542,2.157255068,2.206652137,2.251330183,2.255300388,2.216806952,2.122374401,1.98276566,1.862513201,1.729930503,1.486425254,1.105992559,0.645178652,0.144326841,-0.290783611,-0.567219802,-0.616657621,-0.491048834,-0.309830549,-0.151727736,0.010417581,0.150958226,0.27347703,0.410365414,0.557534246,0.669173754,0.732722394,0.759743303,0.773100849,0.787780034,0.796281137,0.809566476,..
Lesotho,LSO,"Population ages 0-14, total",373155,381780,390071,398239,406629,415415,424882,434808,445090,455563,466195,478298,490480,503074,516545,531176,547075,563646,580656,597713,614470,633127,651494,669239,685971,701414,717897,732826,746492,759405,771772,780730,789259,796759,802696,806774,813110,818003,820509,819341,813394,802971,789429,773611,757164,741745,731814,721499,711666,703140,696203,694301,693407,692536,690684,687767,689421,689777,689704,690009,..
Lesotho,LSO,"Population, total",837270,852890,869136,886057,903763,922306,941794,962273,983685,1005909,1028926,1052614,1077095,1102878,1130635,1160792,1193521,1228536,1265202,1302667,1340255,1377799,1415367,1452728,1489691,1526131,1561692,1596394,1630996,1666563,1703747,1742539,1782285,1822236,1861324,1898598,1934291,1968044,1997516,2019731,2032804,2035740,2029829,2018348,2005940,1996114,1989939,1986922,1987129,1990131,1995581,2003787,2014990,2028519,2043437,2059021,2075001,2091412,2108132,2125268,..
Liberia,LBR,GDP per capita (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,306.8328947,306.7103554,306.473737,243.0893405,286.0649989,294.8930368,336.1156743,396.6017613,478.3999379,470.9476196,513.4456986,596.8970811,657.9362563,721.9300554,721.1827948,710.3838577,714.6233922,698.7017644,677.3221785,621.8929536,..
Liberia,LBR,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1699.015468,1686.195861,1708.692461,1173.306195,1181.546158,1212.069697,1265.867484,1333.422223,1370.908953,1387.328253,1420.046611,1488.278386,1561.30612,1652.18916,1621.34578,1580.478874,1516.355714,1515.64325,1497.004477,1427.81909,..
Liberia,LBR,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,50,735687,673433,520914,704048,797834,744627,783992,493324,365390,294685,266926,244603,275414,353340,335466,231136,160543,91540,75221,71601,70134,66780,23428,17548,13561,9972,6558,6039,5508,5375,..
Liberia,LBR,Population growth (annual %),..,2.091666595,2.108915509,2.133176776,2.166243773,2.208856908,2.252329221,2.295541239,2.346929673,2.408873437,2.473933932,2.538173689,2.598912119,2.663248215,2.730791419,2.798130564,2.796237246,2.774553827,2.841626259,3.017572999,3.222049431,3.490705372,3.61612653,3.348415348,2.612061773,1.601142857,0.58896365,-0.23716627,-0.896537317,-1.304856025,-1.459447095,-1.738263241,-1.905909172,-1.253056935,0.494249077,2.88612331,5.509748793,7.390740118,7.902190372,6.988630224,5.363199244,3.635837846,2.368602914,1.7152445,1.886286234,2.595928712,3.393924383,3.908540976,4.129405005,3.974256763,3.590031659,3.188794759,2.90010564,2.688021909,2.583161272,2.552864685,2.529283132,2.485644197,2.452522593,2.427194604,..
Liberia,LBR,"Population ages 0-14, total",460005,473588,488364,503777,518649,532449,549557,565273,580143,595050,610539,629915,649302,668932,688912,709356,733375,756495,779772,804753,832253,865911,901604,935409,961081,973617,981743,979564,968538,951726,932356,912699,888953,869822,867332,890845,937298,1005393,1085323,1160118,1216086,1264967,1296865,1318588,1342841,1379511,1430184,1489902,1555123,1618664,1674617,1726180,1771703,1811717,1848086,1882426,1917424,1950424,1981804,2012124,..
Liberia,LBR,"Population, total",1118657,1142302,1166648,1191802,1217901,1245102,1273464,1303035,1333978,1366502,1400730,1436738,1474567,1514366,1556290,1600452,1645836,1692140,1740914,1794248,1853001,1918826,1989483,2057227,2111671,2145754,2158429,2153316,2134097,2106431,2075912,2040139,2001624,1976699,1986493,2044661,2160478,2326202,2517481,2699712,2848456,2953927,3024729,3077058,3135651,3218116,3329211,3461911,3607860,3754133,3891356,4017443,4135659,4248334,4359505,4472230,4586788,4702228,4818977,4937374,..
Libya,LBY,GDP per capita (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6514.321504,7040.780942,7284.934382,6447.144638,5892.617612,5161.683342,5536.868265,5998.16161,5243.590481,6819.033114,7142.774452,6266.490972,3703.048308,4673.143913,5800.597969,8163.010778,9336.35667,11300.19134,14382.57629,10275.26656,12064.78069,5554.179164,13025.28139,10363.78949,6466.91027,4337.919139,4035.194316,5756.69845,7877.122251,7683.750611,..
Libya,LBY,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16402.94532,16746.28012,16193.09016,15783.121,17553.54695,18048.97096,19883.48634,20858.5436,21857.12837,22129.16453,21685.03348,22539.90731,8479.946607,18806.78679,16160.08723,12201.20852,11022.42921,10592.42442,13237.99853,15017.98908,15174.16475,..
Libya,LBY,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,205,226,259,275,291,327,304,250,659,653,579,841,687,595,669,622,271,266,432,563,603,877,1443,1553,1696,1556,1557,1939,2068,2189,2297,4372,5234,3298,4187,6077,8831,11205,13868,16033,..
Libya,LBY,Population growth (annual %),..,3.370704457,3.460102905,3.5696181,3.704489181,3.85101852,3.980011801,4.084357236,4.171598011,4.242938923,4.295638284,4.339383942,4.362058416,4.341147498,4.273622433,4.17854829,4.058347577,3.948357233,3.882822775,3.872750135,3.886911417,3.908223101,3.886500675,3.784307643,3.587363459,3.33515766,3.071166537,2.841341826,2.658564114,2.538071991,2.457958916,2.395887054,2.319658703,2.216714209,2.07586886,1.916136405,1.750135232,1.611903433,1.527409756,1.511500596,1.541621852,1.580551402,1.600878048,1.604426812,1.58170034,1.537292995,1.510586351,1.482366166,1.395472943,1.23412792,1.032782823,0.799933426,0.611354689,0.549084368,0.657259875,0.88070131,1.1440289,1.354885849,1.47586739,1.469777653,..
Libya,LBY,"Population ages 0-14, total",604674,630355,658779,689860,723125,758568,799607,842688,888074,936043,986602,1041744,1097708,1154480,1211698,1268733,1326036,1381920,1436464,1489541,1540910,1587377,1630830,1670499,1705536,1735278,1768136,1796605,1820420,1839016,1852219,1865620,1871509,1871388,1867776,1861952,1853805,1845760,1837253,1826697,1813831,1800246,1784788,1769370,1756983,1749205,1750010,1756153,1765694,1775077,1782015,1796911,1808945,1820276,1834277,1852834,1864857,1878099,1891319,1902314,..
